age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
34.0,3.0,0,1.0,0,0.045529590206842864,0,1,1.0,20,11,0.033101621979477,1,0.0,0,,0
34.0,1.0,1,0.0,0,0.05351606018711158,1,0,1.0,7,8,0.19298245614035087,2,0.0,0,,1
27.0,6.0,1,1.0,0,0.04446920175568113,1,0,1.0,22,7,0.530950016550811,13,0.0,0,,1
43.0,8.0,1,0.0,0,0.04524771479577455,1,0,1.0,9,2,0.014564713670969875,4,0.0,0,,0
41.0,1.0,1,0.0,0,0.05161004550274493,1,0,1.0,9,7,0.023171135385633892,1,0.0,0,,0
,4.0,1,1.0,0,0.09990469926578167,0,0,1.0,12,11,0.1400198609731877,1,0.0,0,,0
35.0,3.0,1,2.0,0,0.05013355525429189,1,0,1.0,14,5,0.02284011916583913,1,0.0,0,,0
41.0,0.0,1,0.0,0,0.0503348948336264,1,0,,3,6,0.0033101621979477,21,0.0,0,,0
36.0,3.0,1,2.0,0,0.04033502906001261,1,0,1.0,12,5,0.2386626944720291,1,0.0,0,,1
51.0,9.0,1,2.0,0,0.04487188091435014,1,0,1.0,14,7,0.10890433631247932,2,0.0,0,,0
37.0,7.0,1,0.0,0,0.04630810324693628,0,0,1.0,13,8,0.07944389275074479,6,0.0,0,,0
42.0,5.0,0,1.0,0,0.04115381001597294,1,1,0.0,21,10,0.1704733531943065,1,0.1915137614678899,1,1.0,1
26.0,5.0,0,1.0,0,0.04877786875343955,1,0,1.0,22,7,0.07878186031115525,7,0.0,0,,0
,6.0,0,1.0,0,0.047824861411256234,1,0,1.0,18,5,0.07216153591525985,1,0.0,0,,0
50.0,0.0,1,0.0,0,0.038160561603199965,1,0,1.0,19,11,0.041708043694141016,2,0.18463302752293576,1,0.0,0
37.0,3.0,1,1.0,0,0.04634837116280319,1,1,1.0,7,5,0.1608738828202582,1,0.0,0,,0
35.0,0.0,1,0.0,0,0.08195863142776608,0,0,1.0,20,11,0.08407811982787157,2,0.0,0,,0
37.0,0.0,1,0.0,0,0.04997248359082428,0,0,1.0,29,1,0.1102284011916584,2,0.0,0,,0
,4.0,1,,0,0.07974389605508651,0,0,0.0,8,7,0.07149950347567031,7,0.5172018348623854,2,0.0,0
39.0,1.0,1,1.0,0,0.046026227835867975,0,0,1.0,24,8,0.024826216484607744,2,0.10894495412844037,2,2.0,0
47.0,6.0,1,1.0,0,0.04446920175568113,1,0,0.0,9,7,0.0814299900695134,1,0.0,0,,0
44.0,3.0,1,1.0,0,0.05625427846606086,1,0,1.0,2,6,0.041708043694141016,1,0.0,0,,0
36.0,0.0,0,0.0,0,0.08398544985973343,0,0,1.0,18,8,0.290632240979808,8,0.0,0,,1
33.0,3.0,0,1.0,0,0.09782419027932512,1,1,1.0,17,4,0.16914928831512746,1,0.1731651376146789,1,1.0,0
42.0,6.0,1,1.0,0,0.04575777506342197,1,0,1.0,5,5,0.07745779543197617,3,0.3910550458715597,2,0.0,0
35.0,1.0,0,0.0,0,0.07518019892350439,0,0,0.0,28,5,0.009268454154253558,2,0.0,0,,0
31.0,3.0,1,1.0,0,0.050804687185406906,1,0,,13,5,0.2989076464746773,2,0.0,0,,0
58.0,6.0,1,2.0,0,0.045341673266130665,0,0,,27,6,0.05230056272757365,1,0.0,0,,0
46.0,0.0,1,0.0,0,0.04446920175568113,0,0,,7,5,0.021847070506454812,2,0.0,0,,0
41.0,5.0,0,1.0,0,0.049838257204601284,1,0,,4,6,0.031446540880503145,6,0.0,0,,0
58.0,1.0,1,1.0,0,0.14507187822982245,1,0,,13,5,0.10625620655412116,1,0.0,0,,0
33.0,3.0,1,1.0,0,0.04630810324693628,0,1,1.0,18,7,0.09963588215822576,12,0.0,0,,0
31.0,8.0,1,1.0,0,0.04479134508261634,1,0,1.0,19,11,0.2075471698113208,1,0.0,0,,0
55.0,1.0,1,1.0,0,0.0907773050026174,0,0,1.0,10,2,0.05461767626613704,1,0.21100917431192664,1,0.0,1
38.0,1.0,0,1.0,0,0.04864364236721655,1,0,1.0,28,5,0.018867924528301886,2,0.0,0,,0
55.0,9.0,1,1.0,0,0.04633494852418088,0,0,1.0,22,8,0.08341608738828203,2,0.0,0,,0
47.0,0.0,0,0.0,0,0.04446920175568113,0,0,,11,6,0.017874875868917582,3,0.0,0,,0
51.0,9.0,1,2.0,0,0.05107313995785291,1,0,,20,5,0.04568023833167825,3,0.0,0,,0
46.0,0.0,0,0.0,0,0.048952363055529455,1,0,0.0,4,5,0.010592519033432637,6,0.1043577981651376,2,1.0,0
61.0,0.0,1,0.0,0,0.0578515724621146,0,0,1.0,10,3,0.033763654419066536,1,0.0,0,,1
47.0,0.0,0,0.0,0,0.050375162749493295,0,0,1.0,21,8,0.022178086726249588,4,0.0,0,,0
34.0,1.0,1,1.0,0,0.04510006577092925,0,0,1.0,25,8,0.04237007613373056,6,0.0,0,,0
34.0,3.0,1,1.0,0,0.061891786687427015,1,0,,20,5,0.03839788149619331,1,0.0,0,,0
41.0,0.0,1,0.0,0,0.08950215433349888,0,0,1.0,14,10,0.058589870903674277,2,0.5745412844036697,1,0.0,0
36.0,3.0,1,1.0,0,0.04432155273083583,0,0,,5,6,0.04899040052962595,2,0.0,0,,0
26.0,3.0,0,1.0,0,0.049784566650112085,1,0,,28,5,0.09864283349884144,1,0.0,0,,0
35.0,0.0,1,0.0,0,0.044576582864659535,0,0,1.0,23,4,0.029460443561734526,3,0.0,0,,1
36.0,3.0,1,1.0,0,0.06338169957450236,0,0,,17,6,0.07646474677259185,2,0.0,0,,0
26.0,0.0,0,0.0,0,0.0467510503214722,0,0,1.0,15,6,0.04137702747434624,1,0.0,0,,1
58.0,0.0,1,2.0,0,0.08163648810083086,1,0,1.0,11,7,0.029791459781529295,2,0.0,0,,0
50.0,3.0,1,1.0,0,0.075609723359418,1,0,1.0,7,4,0.1012909632571996,1,0.0,0,,0
61.0,4.0,1,1.0,0,0.045489322290975964,1,0,1.0,15,7,0.06322409798080106,7,0.0,0,,0
28.0,1.0,0,1.0,0,0.07177084871344007,1,0,,21,5,0.06355511420059583,1,0.0,0,,0
49.0,3.0,0,2.0,0,0.08497872511778365,1,0,,15,5,0.029460443561734526,1,0.0,0,,0
,4.0,1,1.0,0,0.05683145192681977,0,0,0.0,17,4,0.12909632571996027,2,0.0,0,,1
53.0,3.0,1,1.0,0,0.05095233621025221,1,0,1.0,3,2,0.09400860642171466,3,0.0,0,,0
46.0,7.0,1,1.0,0,0.04970403081837828,1,0,1.0,31,7,0.06752730883813307,2,0.0,0,,0
47.0,0.0,1,0.0,0,0.04446920175568113,0,0,1.0,27,10,0.16683217477656406,1,0.0,0,,1
42.0,3.0,0,2.0,0,0.04570408450893276,0,0,1.0,30,7,0.027143330023171132,2,0.0,0,,0
56.0,6.0,1,1.0,0,0.3423980886162602,1,0,1.0,21,11,0.06123800066203244,1,0.0,0,,0
42.0,1.0,1,1.0,0,0.044496047032925735,0,0,,29,5,0.08109897384971862,2,0.0,0,,0
49.0,9.0,1,2.0,0,0.047811438772633934,1,0,1.0,21,11,0.1476332340284674,1,0.0,0,,0
43.0,8.0,0,,0,0.08841492060509255,1,0,1.0,22,5,0.2237669645812645,1,0.11009174311926606,1,0.0,0
39.0,6.0,1,1.0,0,0.12139434370008455,1,0,,20,5,0.05660377358490566,2,0.0,0,,0
66.0,4.0,1,2.0,0,0.04723426531187501,0,0,1.0,9,2,0.15723270440251572,1,0.0,0,,1
30.0,1.0,0,0.0,0,0.07567683655252949,0,0,1.0,5,4,0.0880503144654088,3,0.2775229357798165,4,1.0,0
38.0,0.0,0,0.0,0,0.04446920175568113,0,0,1.0,24,7,0.0529625951671632,1,0.0,0,,0
31.0,3.0,1,1.0,0,0.06680447242318895,1,0,1.0,20,4,0.050976497848394565,1,0.2098623853211009,1,2.0,0
32.0,1.0,1,1.0,0,0.08920685628380827,0,0,1.0,8,8,0.015226746110559415,4,0.0,0,,0
48.0,1.0,1,1.0,0,0.13869612488422975,0,0,1.0,6,8,0.025157232704402517,2,0.0,0,,0
34.0,5.0,1,0.0,0,0.04496583938470625,0,0,1.0,6,2,0.01357166501158557,1,0.0,0,,0
28.0,10.0,0,1.0,0,0.04484503563710554,0,0,1.0,29,1,0.07149950347567031,2,0.0,0,,0
40.0,5.0,0,1.0,0,0.06688500825492276,1,0,,18,6,0.05196954650777888,2,0.0,0,,0
36.0,2.0,1,1.0,0,0.04626783533106938,0,0,,20,5,0.031115524660708375,1,0.0,0,,0
52.0,4.0,1,1.0,0,0.052563052844928265,0,1,,9,6,0.024826216484607744,1,0.0,0,,0
46.0,5.0,1,2.0,0,0.04817385001543603,1,1,,6,5,0.0506454816285998,2,0.0,0,,0
25.0,1.0,0,1.0,0,0.07342183326398304,1,0,1.0,21,7,0.11089043363124793,1,0.0,0,,0
52.0,3.0,1,1.0,0,0.046630246573871485,1,0,,13,5,0.08937437934458789,2,0.0,0,,0
40.0,3.0,1,2.0,0,0.09356921383605588,1,0,,14,5,0.32207878186031114,1,0.0,0,,0
26.0,0.0,1,0.0,1,0.03907330102951638,0,1,,12,5,0.0407149950347567,2,0.0,0,,0
26.0,3.0,0,2.0,0,0.08932766003140898,1,0,,4,6,0.10758027143330023,4,0.0,0,,0
35.0,7.0,0,1.0,0,0.06771721184950537,0,0,0.0,21,11,0.4756703078450844,3,0.0,0,,0
40.0,5.0,0,1.0,0,0.04799935571334613,1,0,,6,5,0.07514068189341278,1,0.0,0,,0
31.0,0.0,1,0.0,0,0.05283150561737426,1,0,1.0,13,5,0.030453492221118837,2,0.4013761467889908,5,0.0,0
32.0,5.0,1,1.0,0,0.09198534247862444,1,0,1.0,18,5,0.06918238993710693,1,0.20527522935779816,1,0.0,0
33.0,5.0,1,1.0,0,0.04574435242479967,1,0,1.0,30,4,0.10956636875206884,1,0.0,0,,1
53.0,6.0,1,1.0,0,0.05473752030174092,1,0,1.0,14,5,0.3161204899040053,3,0.2006880733944954,7,1.0,1
46.0,1.0,1,1.0,0,0.033408947530905626,1,0,1.0,7,8,0.14068189341277726,3,0.0,0,,1
28.0,0.0,0,0.0,0,0.11895142347082588,0,0,1.0,28,7,0.1254551473022178,6,0.0,0,,0
31.0,3.0,1,1.0,0,0.0470329257325405,1,0,,2,6,0.01191658391261172,1,0.0,0,,0
44.0,3.0,1,2.0,0,0.05010670997704729,1,0,,7,5,0.03508771929824561,2,0.0,0,,0
35.0,5.0,1,1.0,0,0.04446920175568113,0,0,,7,5,0.10658722277391593,1,0.0,0,,0
50.0,1.0,1,,0,0.08079086186762592,1,0,,28,5,0.05792783846408474,3,0.0,0,,0
32.0,1.0,1,1.0,1,0.044522892310170335,1,1,1.0,25,8,0.04237007613373056,8,0.0,0,,0
51.0,5.0,1,1.0,0,0.05014697789291419,1,1,1.0,16,10,0.03012247600132406,1,0.0,0,,0
51.0,0.0,1,0.0,0,0.0324962081045892,1,1,1.0,14,8,0.08076795762992386,2,0.0,0,,0
31.0,3.0,1,,0,0.04285848512100509,1,0,1.0,3,2,0.03177755710029792,3,0.23165137614678896,2,0.0,0
41.0,5.0,1,1.0,0,0.0395699386585415,1,0,,28,5,0.07348560079443893,10,0.0,0,,0
57.0,1.0,1,0.0,0,0.4078066066227299,0,1,,20,6,0.056272757365110886,3,0.0,0,,0
34.0,0.0,0,0.0,0,0.15236037100173153,1,0,1.0,20,4,0.00827540549486925,3,0.17545871559633028,1,0.0,0
47.0,1.0,1,1.0,0,0.03187876672796338,1,0,,28,5,0.056934789804700424,2,0.0,0,,0
47.0,5.0,1,1.0,0,0.059757587146481266,1,0,1.0,11,7,0.033763654419066536,2,0.0,0,,0
36.0,7.0,1,1.0,0,0.047006080455295904,1,0,1.0,19,11,0.04369414101290963,1,0.13876146788990826,1,0.0,0
29.0,9.0,0,0.0,0,0.044724231889504834,0,0,1.0,5,2,0.03508771929824561,2,0.07454128440366972,2,2.0,1
39.0,1.0,1,1.0,0,0.0936363270291674,0,0,1.0,11,8,0.074809665673618,3,0.0,0,,0
53.0,3.0,0,,0,0.04446920175568113,0,0,,12,5,0.04501820589208872,7,0.0,0,,0
47.0,3.0,1,1.0,1,0.036227701641588714,1,0,,26,5,0.03773584905660377,2,0.0,0,,0
51.0,1.0,1,1.0,0,0.07564999127528489,1,1,1.0,18,8,0.04865938430983118,10,0.0,0,,0
48.0,3.0,1,1.0,0,0.05017382317015879,1,0,0.0,9,7,0.2280701754385965,2,0.0,0,,0
32.0,1.0,1,1.0,0,0.11321995677910365,0,0,1.0,13,8,0.008937437934458791,1,0.0,0,,0
36.0,0.0,1,0.0,0,0.052630166038039765,0,0,1.0,26,8,0.04005296259516716,2,0.0,0,,0
50.0,,1,2.0,0,0.04904632152588556,1,1,1.0,20,4,0.2204568023833168,4,0.3910550458715597,2,2.0,1
39.0,5.0,1,1.0,0,0.052616743399417465,1,0,1.0,12,5,0.14895729890764647,2,0.41857798165137616,3,0.0,1
31.0,3.0,1,1.0,0,0.06453604649602017,1,1,,23,5,0.051307514068189335,3,0.0,0,,0
49.0,5.0,1,1.0,0,0.04958322707077757,0,0,1.0,5,8,0.16550810989738496,2,0.0,0,,0
33.0,8.0,1,1.0,0,0.04963691762526677,0,0,0.0,27,8,0.00827540549486925,28,0.0,0,,0
26.0,0.0,0,0.0,0,0.0615696433604918,1,0,1.0,1,6,0.06156901688182721,1,0.09747706422018347,1,0.0,0
27.0,3.0,1,1.0,0,0.04932819693695386,1,0,,14,5,0.10857332009268454,2,0.0,0,,0
51.0,3.0,1,2.0,0,0.04952953651628837,1,0,0.0,3,2,0.04601125455147302,4,0.3130733944954128,1,0.0,0
26.0,5.0,0,1.0,0,0.05523415793076603,0,0,1.0,30,1,0.02416418404501821,1,0.0034403669724770644,2,1.0,0
45.0,5.0,1,1.0,0,0.0470731936484074,0,0,1.0,31,7,0.16981132075471694,4,0.0,0,,0
54.0,1.0,1,1.0,0,0.04024107058965652,0,1,1.0,10,7,0.6703078450844091,1,0.0,0,,1
49.0,1.0,1,0.0,0,0.06920712473658072,1,0,1.0,25,5,0.08771929824561403,1,0.0,0,,0
47.0,1.0,1,1.0,0,0.04434839800808043,0,0,1.0,14,8,0.1499503475670308,2,0.0,0,,0
42.0,9.0,1,2.0,0,0.045583280761332064,0,1,1.0,7,8,0.05958291956305859,1,0.0,0,,0
50.0,2.0,1,0.0,0,0.0502812042791372,1,0,1.0,18,5,0.01423369745117511,4,0.0,0,,0
37.0,5.0,1,1.0,0,0.04303297942309499,1,0,,28,5,0.050976497848394565,2,0.0,0,,0
54.0,3.0,1,2.0,0,0.1049113434718997,0,0,0.0,21,11,0.05428666004634227,3,0.0,0,,0
40.0,6.0,1,1.0,0,0.04515375632541845,1,0,1.0,11,5,0.015226746110559415,1,0.0,0,,0
50.0,6.0,1,1.0,0,0.05736835747171179,0,1,1.0,14,8,0.24925521350546176,4,0.0,0,,0
57.0,4.0,1,1.0,0,0.04512691104817385,1,1,1.0,25,8,0.029460443561734526,4,0.0,0,,0
33.0,1.0,1,1.0,0,0.09104575777506342,0,0,1.0,11,8,0.09301555776233036,2,0.0,0,,0
49.0,1.0,1,1.0,0,0.04249607387820298,1,0,1.0,20,4,0.1277722608407812,1,0.0,0,,0
35.0,6.0,1,1.0,0,0.04446920175568113,1,0,1.0,18,5,0.04700430321085733,2,0.0,0,,0
28.0,3.0,0,1.0,0,0.04446920175568113,1,0,,28,5,0.12644819596160212,1,0.0,0,,0
58.0,0.0,1,0.0,0,0.0467778955987168,0,0,1.0,19,8,0.04667328699106256,7,0.0,0,,0
31.0,5.0,0,1.0,0,0.03900618783640488,0,1,1.0,7,7,0.074809665673618,1,0.0,0,,0
36.0,0.0,1,0.0,0,0.05318049422155408,0,0,1.0,16,7,0.07712677921218139,2,0.10550458715596332,1,0.0,0
49.0,3.0,0,2.0,0,0.058428745922873525,0,0,1.0,8,7,0.15557762330354188,2,0.0,0,,0
30.0,8.0,1,1.0,0,0.04637521644004779,1,0,,20,5,0.1145316120489904,4,0.0,0,,0
29.0,6.0,0,1.0,0,0.04727453322774191,1,0,1.0,28,7,0.15988083416087387,7,0.0,0,,0
50.0,0.0,1,,0,0.08881759976376156,0,0,,5,6,0.3326713008937438,2,0.0,0,,0
26.0,10.0,0,0.0,0,0.04841545751063744,0,0,1.0,5,3,0.027474346242965905,1,0.10550458715596332,2,2.0,1
27.0,9.0,1,1.0,0,0.10954215379659334,1,1,0.0,23,7,0.025819265143992052,3,0.0,0,,0
32.0,3.0,0,1.0,0,0.06688500825492276,1,0,1.0,18,5,0.05925190334326382,1,0.0,0,,0
62.0,,1,1.0,0,0.049395310130065366,0,0,0.0,2,3,0.044687189672293945,5,0.0,0,,0
34.0,3.0,0,1.0,0,0.2281311660246171,1,0,,3,6,0.036742800397219465,3,0.0,0,,0
25.0,5.0,0,0.0,0,0.06352934859934765,0,0,1.0,8,4,0.0397219463753724,2,0.0,0,,0
34.0,0.0,0,0.0,0,0.04903289888726326,1,0,,3,6,0.2082092022509103,28,0.0,0,,0
44.0,1.0,0,1.0,0,0.06700581200252345,0,0,0.0,20,10,0.2363455809334657,1,0.0,0,,1
38.0,0.0,1,0.0,0,0.060549522825196975,1,0,1.0,2,2,0.019529956967891428,1,0.0,0,,0
57.0,5.0,1,1.0,0,0.046737627682849885,0,0,1.0,14,8,0.058258854683879514,1,0.12270642201834862,2,0.0,0
36.0,7.0,1,0.0,0,0.05126105689856512,0,0,1.0,25,8,0.01423369745117511,1,0.13876146788990826,1,0.0,0
41.0,2.0,1,1.0,0,0.0612340773949343,1,0,1.0,9,7,0.12810327706057598,1,0.0,0,,0
36.0,0.0,0,0.0,0,0.05356975074160079,0,1,,4,7,0.02681231380337637,3,0.0,0,,0
27.0,0.0,0,0.0,0,0.047314801143608816,1,0,1.0,15,5,0.1221449851042701,1,0.0,0,,0
37.0,1.0,1,1.0,0,0.04477792244399404,0,0,1.0,20,8,0.09433962264150944,2,0.0,0,,0
47.0,0.0,0,0.0,0,0.10355565697104736,0,0,0.0,10,12,0.26514399205561073,1,0.2190366972477064,1,1.0,1
31.0,6.0,1,2.0,0,0.05063019288331701,1,0,1.0,7,5,0.20489904005296256,1,0.3371559633027523,1,2.0,1
39.0,7.0,1,1.0,0,0.10785090133018348,1,0,,17,6,0.1585567692816948,1,0.0,0,,0
35.0,5.0,1,0.0,0,0.0653414048133582,1,0,,9,5,0.0072823568354849376,2,0.0,0,,0
40.0,3.0,1,1.0,0,0.04528798271164145,1,0,,7,5,0.035749751737835164,3,0.0,0,,0
38.0,0.0,0,0.0,0,0.04446920175568113,1,0,1.0,17,11,0.06918238993710693,2,0.0,0,,0
31.0,1.0,1,1.0,0,0.09421350048992633,1,0,1.0,20,11,0.04137702747434624,1,0.0,0,,0
36.0,3.0,1,2.0,0,0.060267647414128676,0,0,1.0,15,4,0.10791128765309499,1,0.3577981651376147,4,2.0,1
53.0,0.0,1,2.0,0,0.0726030523080227,0,0,,9,6,0.033101621979477,1,0.0,0,,0
59.0,3.0,1,2.0,0,0.05450933544516181,0,0,,29,5,0.05958291956305859,1,0.0,0,,0
29.0,0.0,0,0.0,0,0.08952899961074348,0,0,1.0,21,7,0.03839788149619331,3,0.0,0,,0
30.0,5.0,0,1.0,0,0.09559603226802324,1,0,,3,6,0.051307514068189335,4,0.0,0,,0
52.0,5.0,1,1.0,0,0.049771144011489785,1,0,,15,5,0.12810327706057598,3,0.0,0,,0
55.0,3.0,1,1.0,0,0.05803948940282681,1,0,1.0,12,8,0.035749751737835164,2,0.0,0,,0
56.0,3.0,1,2.0,0,0.05010670997704729,1,0,,9,5,0.02383316782522344,1,0.0,0,,0
32.0,5.0,1,1.0,0,0.045489322290975964,1,0,,21,5,0.06123800066203244,2,0.0,0,,0
,3.0,1,1.0,0,0.04446920175568113,0,0,,28,5,0.029791459781529295,1,0.0,0,,0
51.0,3.0,1,2.0,0,0.055797908752902636,1,0,,29,5,0.05958291956305859,3,0.0,0,,0
36.0,0.0,1,0.0,0,0.06216023945987303,1,0,1.0,7,8,0.03177755710029792,2,0.0,0,,0
36.0,1.0,1,0.0,0,0.046710782405605285,1,0,1.0,28,1,0.017543859649122806,1,0.0,0,,0
42.0,0.0,1,0.0,0,0.07382451242265205,1,0,1.0,17,11,0.17245945051307515,3,0.0,0,,1
49.0,5.0,1,1.0,0,0.2382921034616985,1,0,1.0,21,11,0.01853690830850712,1,0.0,0,,0
48.0,0.0,1,1.0,0,0.07526073475523819,1,0,,26,5,0.08176100628930817,11,0.0,0,,0
36.0,0.0,1,1.0,0,0.04554301284546517,1,0,,30,5,0.08176100628930817,3,0.0,0,,0
48.0,0.0,1,2.0,0,0.07852243594045717,0,0,1.0,26,8,0.07116848725587553,6,0.0,0,,0
30.0,1.0,1,0.0,0,0.05210668313177004,0,0,1.0,27,8,0.3217477656405164,12,0.0,0,,1
27.0,0.0,0,0.0,1,0.04446920175568113,0,1,1.0,8,7,0.013902681231380335,1,0.0,0,,0
38.0,2.0,1,0.0,0,0.04446920175568113,1,0,1.0,18,11,0.05991393578285336,3,0.0,0,,0
36.0,1.0,0,1.0,1,0.044630273419148735,0,0,1.0,12,8,0.19298245614035087,2,0.0,0,,1
45.0,1.0,1,1.0,0,0.04512691104817385,0,0,1.0,29,7,0.02019198940748097,2,0.0,0,,0
44.0,9.0,1,0.0,0,0.0506436155219393,0,0,,17,6,0.16120489904005295,1,0.0,0,,0
42.0,1.0,1,1.0,0,0.052697279231151264,1,0,1.0,11,5,0.14167494207216152,2,0.0,0,,0
37.0,2.0,1,0.0,0,0.1510986429712353,0,0,1.0,21,11,0.03243958953988745,1,0.0,0,,0
48.0,3.0,1,1.0,0,0.059811277700970465,1,0,1.0,17,4,0.08606421714664017,1,0.3646788990825688,1,0.0,0
57.0,4.0,1,2.0,0,0.038241097434933764,1,0,1.0,4,2,0.02350215160542866,1,0.2190366972477064,6,0.0,0
44.0,6.0,1,1.0,0,0.07116682997543658,1,1,1.0,20,4,0.033763654419066536,2,0.0,0,,0
48.0,1.0,1,1.0,0,0.044697386612260234,1,1,1.0,17,11,0.025488248924197286,1,0.0,0,,0
56.0,4.0,1,2.0,0,0.04445577911705883,0,0,1.0,27,8,0.028136378682555446,23,0.0,0,,0
37.0,0.0,1,0.0,0,0.06726084213634716,1,0,,6,6,0.03012247600132406,2,0.0,0,,0
47.0,3.0,1,1.0,0,0.11568972228560692,1,0,,15,5,0.10526315789473684,1,0.0,0,,0
54.0,9.0,1,,0,0.04446920175568113,0,0,1.0,14,4,0.029791459781529295,5,0.16743119266055045,3,1.0,0
51.0,4.0,1,1.0,0,0.06700581200252345,0,0,1.0,12,8,0.13670969877523995,1,0.4197247706422018,9,1.0,1
47.0,5.0,1,1.0,0,0.0938108213312573,0,0,1.0,18,10,0.18636213174445548,1,0.11009174311926606,3,2.0,1
25.0,0.0,1,0.0,0,0.04122092320908445,1,1,1.0,18,5,0.19728566699768288,4,0.3818807339449541,4,1.0,1
39.0,6.0,0,1.0,0,0.050791264546784606,0,0,,15,10,0.00033101621979476995,1,0.0,0,,0
40.0,0.0,1,0.0,0,0.16395753077139905,1,0,1.0,14,8,0.15226746110559414,5,0.0,0,,0
38.0,0.0,0,0.0,0,0.06734137796808097,0,0,1.0,1,9,0.07216153591525985,1,0.0,0,,0
34.0,0.0,1,0.0,0,0.08540824955369726,1,0,1.0,13,5,0.15392254220456802,1,0.0,0,,1
53.0,9.0,1,2.0,0,0.0791130320398384,0,0,1.0,15,4,0.031446540880503145,1,0.0,0,,0
32.0,6.0,1,1.0,0,0.046643669212493785,1,0,,14,5,0.0969877523998676,2,0.0,0,,0
35.0,3.0,1,1.0,0,0.04773090294090012,1,0,1.0,20,4,0.012247600132406488,3,0.0,0,,0
,10.0,0,1.0,0,0.06926081529106992,0,0,1.0,9,12,0.1277722608407812,1,0.0,0,,0
58.0,3.0,1,2.0,0,0.04446920175568113,1,0,,29,5,0.17576961271102284,2,0.0,0,,0
49.0,0.0,1,2.0,0,0.08971691655145568,0,0,1.0,11,11,0.08771929824561403,2,0.0,0,,1
45.0,6.0,0,1.0,0,0.06805277781506289,1,0,1.0,20,4,0.33300231711353856,3,0.375,1,1.0,0
55.0,0.0,1,0.0,0,0.0467644729600945,1,0,1.0,8,8,0.02284011916583913,6,0.0,0,,0
42.0,2.0,1,0.0,0,0.046576556019382286,1,1,,7,5,0.2138364779874214,1,0.0,0,,0
28.0,5.0,1,1.0,0,0.05700594622890968,1,0,,4,7,0.016219794769943726,2,0.0,0,,0
48.0,3.0,1,1.0,0,0.044214171621857416,0,1,,4,7,0.0880503144654088,1,0.0,0,,0
51.0,0.0,0,0.0,1,0.04373095663145461,1,0,1.0,18,8,0.038066865276398534,6,0.0,0,,0
38.0,9.0,1,2.0,0,0.04475107716674944,0,0,1.0,26,8,0.20854021847070506,2,0.0,0,,0
27.0,3.0,0,1.0,0,0.04465711869639333,0,0,,14,5,0.02250910294604436,2,0.0,0,,0
50.0,1.0,0,1.0,0,0.04777117085676702,1,0,1.0,17,11,0.0880503144654088,1,0.14220183486238533,2,0.0,0
44.0,3.0,1,2.0,0,0.05637508221366156,1,0,1.0,12,5,0.05329361138695796,2,0.4174311926605505,1,0.0,0
40.0,0.0,1,0.0,0,0.04515375632541845,0,0,1.0,19,8,0.0529625951671632,2,0.0,0,,0
29.0,6.0,0,1.0,0,0.040616904471080933,1,0,1.0,18,5,0.06355511420059583,1,0.0,0,,0
34.0,6.0,1,1.0,0,0.04446920175568113,1,0,1.0,14,7,0.024495200264812972,4,0.0,0,,0
44.0,7.0,0,0.0,0,0.08116669574905035,1,0,1.0,12,5,0.29559748427672955,4,0.0,0,,1
50.0,2.0,1,0.0,0,0.04516717896404075,0,0,1.0,31,7,0.005958291956305859,8,0.0,0,,0
34.0,0.0,1,0.0,0,0.0792875263419283,1,0,1.0,21,11,0.05196954650777888,3,0.0,0,,0
54.0,4.0,1,2.0,0,0.04476449980537174,0,0,,20,6,0.006289308176100629,4,0.0,0,,0
34.0,1.0,1,0.0,0,0.06609307257620703,1,0,1.0,11,5,0.1608738828202582,2,0.0,0,,0
34.0,5.0,0,0.0,0,0.044710809250882534,1,1,1.0,30,4,0.11751075802714335,1,0.0,0,,1
52.0,3.0,1,2.0,0,0.06233473376196293,1,0,1.0,29,7,0.06918238993710693,2,0.0,0,,0
60.0,,1,,0,0.14295110132749894,0,0,1.0,4,8,0.039059913935782856,1,0.0,0,,0
39.0,0.0,0,1.0,0,0.05567710500530194,1,0,,29,5,0.19298245614035087,4,0.0,0,,0
58.0,4.0,1,2.0,0,0.11281727762043466,0,0,,11,6,0.06454816285998012,6,0.0,0,,0
41.0,1.0,1,1.0,0,0.04516717896404075,0,0,1.0,20,8,0.08507116848725588,2,0.0,0,,0
48.0,1.0,1,1.0,0,0.1874874162762916,0,0,0.0,31,7,0.00033101621979476995,3,0.0,0,,0
58.0,0.0,1,0.0,0,0.06904605307311311,0,0,1.0,17,11,0.5054617676266137,1,0.0,0,,0
40.0,7.0,1,2.0,0,0.04570408450893276,1,0,,13,5,0.029129427341939757,1,0.0,0,,0
48.0,0.0,1,0.0,0,0.05233486798834915,1,1,1.0,6,5,0.05792783846408474,2,0.0,0,,0
52.0,3.0,1,2.0,0,0.06806620045368518,1,0,,15,5,0.012247600132406488,1,0.0,0,,0
50.0,7.0,1,1.0,0,0.0721332599562422,1,1,1.0,29,1,0.0638861304203906,2,0.2809633027522936,3,0.0,0
25.0,1.0,0,1.0,0,0.05734151219446719,0,0,1.0,9,7,0.04634227077126779,5,0.0,0,,0
54.0,4.0,1,2.0,0,0.04726111058911961,0,0,,12,5,0.08308507116848726,1,0.0,0,,0
